Category,Data Code,Data Name,Date,Patient Count,Normalized Patient Count
m12 [adolescent health],12.1.3.b,"Out of Boys registered, Boys received counselling",2023-12-01,0.0,0.0
m12 [adolescent health],12.2.1.a,Number of Girls (6th -12th class) provided 4/5 IFA tablets in schools,2023-12-01,0.0,0.0
m12 [adolescent health],12.2.1.b,Number of Boys (6th -12th class) provided 4/5 IFA tablets in schools,2023-12-01,0.0,0.0
m12 [adolescent health],12.2.2.a,Number of Girls (6th -12th class) provided albendazole in schools,2023-12-01,0.0,0.0
m12 [adolescent health],12.2.2.b,Number of Boys (6th -12th class) provided albendazole in schools,2023-12-01,0.0,0.0
m12 [adolescent health],12.2.3,Number of out of school adolescent girls (10-19 years) provided 4/5 IFA tablets at Anganwadi Centres,2023-12-01,0.0,0.0
m12 [adolescent health],12.2.4,Number of out of school adolescent girls (10-19 years) provided albendazole tablet at Anganwadi Centres,2023-12-01,0.0,0.0
m12 [adolescent health],12.3.1,Number of adolescent girls provided sanitary napkin packs by ASHA,2023-12-01,0.0,0.0
m12 [adolescent health],12.3.2,Number of sanitary napkin packs distributed free to ASHA (for her personal use),2023-12-01,0.0,0.0
m12 [adolescent health],12.3.3,Number of adolescent girls attended monthly meeting,2023-12-01,0.0,0.0
m12 [adolescent health],12.3.4,Number of adolescent girls provided sanitary napkin packs by State/UT supported Menstrual Hygiene Scheme (MHS),2023-12-01,0.0,0.0
m12 [adolescent health],12.4.1,Number of Peer Educators selected,2023-12-01,0.0,0.0
m12 [adolescent health],12.4.2,"Out of the selected Peer Educators, numbers trained",2023-12-01,0.0,0.0
m12 [adolescent health],12.4.3,Number of Adolescent Health & Wellness Days organized,2023-12-01,0.0,0.0
m12 [adolescent health],12.4.4,Number of Adolescent Friendly Club Meetings organized,2023-12-01,0.0,0.0
m12 [adolescent health],12.1.1.a,Girls registered in AFHC,2024-01-01,16.0,0.00022501617303743706
m12 [adolescent health],12.1.1.b,Boys registered in AFHC,2024-01-01,7.0,9.844457570387872e-05
m12 [adolescent health],12.1.2.a,"Out of Girls registered, Girls received clinical services",2024-01-01,16.0,0.00022501617303743706
m12 [adolescent health],12.1.2.b,"Out of Boys registered, Boys received clinical services",2024-01-01,7.0,9.844457570387872e-05
m12 [adolescent health],12.1.3.a,"Out of Girls registered, Girls received counselling",2024-01-01,16.0,0.00022501617303743706
m12 [adolescent health],12.1.3.b,"Out of Boys registered, Boys received counselling",2024-01-01,6.0,8.43810648890389e-05
m12 [adolescent health],12.2.1.a,Number of Girls (6th -12th class) provided 4/5 IFA tablets in schools,2024-01-01,0.0,0.0
m12 [adolescent health],12.2.1.b,Number of Boys (6th -12th class) provided 4/5 IFA tablets in schools,2024-01-01,0.0,0.0
m12 [adolescent health],12.2.2.a,Number of Girls (6th -12th class) provided albendazole in schools,2024-01-01,0.0,0.0
m12 [adolescent health],12.2.2.b,Number of Boys (6th -12th class) provided albendazole in schools,2024-01-01,0.0,0.0
m12 [adolescent health],12.2.3,Number of out of school adolescent girls (10-19 years) provided 4/5 IFA tablets at Anganwadi Centres,2024-01-01,0.0,0.0
m12 [adolescent health],12.2.4,Number of out of school adolescent girls (10-19 years) provided albendazole tablet at Anganwadi Centres,2024-01-01,0.0,0.0
m12 [adolescent health],12.3.1,Number of adolescent girls provided sanitary napkin packs by ASHA,2024-01-01,0.0,0.0
m12 [adolescent health],12.3.2,Number of sanitary napkin packs distributed free to ASHA (for her personal use),2024-01-01,0.0,0.0
m12 [adolescent health],12.3.3,Number of adolescent girls attended monthly meeting,2024-01-01,0.0,0.0
m12 [adolescent health],12.3.4,Number of adolescent girls provided sanitary napkin packs by State/UT supported Menstrual Hygiene Scheme (MHS),2024-01-01,0.0,0.0
m12 [adolescent health],12.4.1,Number of Peer Educators selected,2024-01-01,0.0,0.0
m12 [adolescent health],12.4.2,"Out of the selected Peer Educators, numbers trained",2024-01-01,0.0,0.0
m12 [adolescent health],12.4.3,Number of Adolescent Health & Wellness Days organized,2024-01-01,0.0,0.0
m12 [adolescent health],12.4.4,Number of Adolescent Friendly Club Meetings organized,2024-01-01,0.0,0.0
m12 [adolescent health],12.1.1.a,Girls registered in AFHC,2024-02-01,126.0,0.0017720023626698169
m12 [adolescent health],12.1.1.b,Boys registered in AFHC,2024-02-01,119.0,0.0016735577869659382
m12 [adolescent health],12.1.2.a,"Out of Girls registered, Girls received clinical services",2024-02-01,126.0,0.0017720023626698169
m12 [adolescent health],12.1.2.b,"Out of Boys registered, Boys received clinical services",2024-02-01,119.0,0.0016735577869659382
m12 [adolescent health],12.1.3.a,"Out of Girls registered, Girls received counselling",2024-02-01,126.0,0.0017720023626698169
m12 [adolescent health],12.1.3.b,"Out of Boys registered, Boys received counselling",2024-02-01,119.0,0.0016735577869659382
m12 [adolescent health],12.2.1.a,Number of Girls (6th -12th class) provided 4/5 IFA tablets in schools,2024-02-01,0.0,0.0
m12 [adolescent health],12.2.1.b,Number of Boys (6th -12th class) provided 4/5 IFA tablets in schools,2024-02-01,0.0,0.0
m12 [adolescent health],12.2.2.a,Number of Girls (6th -12th class) provided albendazole in schools,2024-02-01,0.0,0.0
m12 [adolescent health],12.2.2.b,Number of Boys (6th -12th class) provided albendazole in schools,2024-02-01,0.0,0.0
m12 [adolescent health],12.2.3,Number of out of school adolescent girls (10-19 years) provided 4/5 IFA tablets at Anganwadi Centres,2024-02-01,0.0,0.0
m12 [adolescent health],12.2.4,Number of out of school adolescent girls (10-19 years) provided albendazole tablet at Anganwadi Centres,2024-02-01,0.0,0.0
m12 [adolescent health],12.3.1,Number of adolescent girls provided sanitary napkin packs by ASHA,2024-02-01,0.0,0.0
m12 [adolescent health],12.3.2,Number of sanitary napkin packs distributed free to ASHA (for her personal use),2024-02-01,0.0,0.0
m12 [adolescent health],12.3.3,Number of adolescent girls attended monthly meeting,2024-02-01,0.0,0.0
m12 [adolescent health],12.3.4,Number of adolescent girls provided sanitary napkin packs by State/UT supported Menstrual Hygiene Scheme (MHS),2024-02-01,0.0,0.0
m12 [adolescent health],12.4.1,Number of Peer Educators selected,2024-02-01,0.0,0.0
m12 [adolescent health],12.4.2,"Out of the selected Peer Educators, numbers trained",2024-02-01,0.0,0.0
m12 [adolescent health],12.4.3,Number of Adolescent Health & Wellness Days organized,2024-02-01,0.0,0.0
m12 [adolescent health],12.4.4,Number of Adolescent Friendly Club Meetings organized,2024-02-01,0.0,0.0
m12 [adolescent health],12.1.1.a,Girls registered in AFHC,2024-03-01,20.0,0.0002812702162967963
m12 [adolescent health],12.1.1.b,Boys registered in AFHC,2024-03-01,11.0,0.00015469861896323797
m12 [adolescent health],12.1.2.a,"Out of Girls registered, Girls received clinical services",2024-03-01,16.0,0.00022501617303743706
m12 [adolescent health],12.1.2.b,"Out of Boys registered, Boys received clinical services",2024-03-01,8.0,0.00011250808651871853
m12 [adolescent health],12.1.3.a,"Out of Girls registered, Girls received counselling",2024-03-01,20.0,0.0002812702162967963
m12 [adolescent health],12.1.3.b,"Out of Boys registered, Boys received counselling",2024-03-01,11.0,0.00015469861896323797
m12 [adolescent health],12.2.1.a,Number of Girls (6th -12th class) provided 4/5 IFA tablets in schools,2024-03-01,0.0,0.0
m12 [adolescent health],12.2.1.b,Number of Boys (6th -12th class) provided 4/5 IFA tablets in schools,2024-03-01,0.0,0.0
m12 [adolescent health],12.2.2.a,Number of Girls (6th -12th class) provided albendazole in schools,2024-03-01,0.0,0.0
m12 [adolescent health],12.2.2.b,Number of Boys (6th -12th class) provided albendazole in schools,2024-03-01,0.0,0.0
m12 [adolescent health],12.2.3,Number of out of school adolescent girls (10-19 years) provided 4/5 IFA tablets at Anganwadi Centres,2024-03-01,0.0,0.0
m12 [adolescent health],12.2.4,Number of out of school adolescent girls (10-19 years) provided albendazole tablet at Anganwadi Centres,2024-03-01,0.0,0.0
m12 [adolescent health],12.3.1,Number of adolescent girls provided sanitary napkin packs by ASHA,2024-03-01,0.0,0.0
m12 [adolescent health],12.3.2,Number of sanitary napkin packs distributed free to ASHA (for her personal use),2024-03-01,0.0,0.0
m12 [adolescent health],12.3.3,Number of adolescent girls attended monthly meeting,2024-03-01,0.0,0.0
m12 [adolescent health],12.3.4,Number of adolescent girls provided sanitary napkin packs by State/UT supported Menstrual Hygiene Scheme (MHS),2024-03-01,0.0,0.0
m12 [adolescent health],12.4.1,Number of Peer Educators selected,2024-03-01,0.0,0.0
m12 [adolescent health],12.4.2,"Out of the selected Peer Educators, numbers trained",2024-03-01,0.0,0.0
m12 [adolescent health],12.4.3,Number of Adolescent Health & Wellness Days organized,2024-03-01,0.0,0.0
m12 [adolescent health],12.4.4,Number of Adolescent Friendly Club Meetings organized,2024-03-01,0.0,0.0
m12 [adolescent health],12.1.1.a,Girls registered in AFHC,2024-04-01,0.0,0.0
m12 [adolescent health],12.1.1.b,Boys registered in AFHC,2024-04-01,0.0,0.0
m12 [adolescent health],12.1.2.a,"Out of Girls registered, Girls received clinical services",2024-04-01,0.0,0.0
m12 [adolescent health],12.1.2.b,"Out of Boys registered, Boys received clinical services",2024-04-01,0.0,0.0
m12 [adolescent health],12.1.3.a,"Out of Girls registered, Girls received counselling",2024-04-01,0.0,0.0
m12 [adolescent health],12.1.3.b,"Out of Boys registered, Boys received counselling",2024-04-01,0.0,0.0
m12 [adolescent health],12.2.1.a,Number of Girls (6th -12th class) provided 4/5 IFA tablets in schools,2024-04-01,0.0,0.0
m12 [adolescent health],12.2.1.b,Number of Boys (6th -12th class) provided 4/5 IFA tablets in schools,2024-04-01,0.0,0.0
m12 [adolescent health],12.2.2.a,Number of Girls (6th -12th class) provided albendazole in schools,2024-04-01,0.0,0.0
m12 [adolescent health],12.2.2.b,Number of Boys (6th -12th class) provided albendazole in schools,2024-04-01,0.0,0.0
m12 [adolescent health],12.2.3,Number of out of school adolescent girls (10-19 years) provided 4/5 IFA tablets at Anganwadi Centres,2024-04-01,0.0,0.0
m12 [adolescent health],12.2.4,Number of out of school adolescent girls (10-19 years) provided albendazole tablet at Anganwadi Centres,2024-04-01,0.0,0.0
m12 [adolescent health],12.3.1,Number of adolescent girls provided sanitary napkin packs by ASHA,2024-04-01,0.0,0.0
m12 [adolescent health],12.3.2,Number of sanitary napkin packs distributed free to ASHA (for her personal use),2024-04-01,0.0,0.0
m12 [adolescent health],12.3.3,Number of adolescent girls attended monthly meeting,2024-04-01,0.0,0.0
m12 [adolescent health],12.3.4,Number of adolescent girls provided sanitary napkin packs by State/UT supported Menstrual Hygiene Scheme (MHS),2024-04-01,0.0,0.0
m12 [adolescent health],12.4.1,Number of Peer Educators selected,2024-04-01,0.0,0.0
m12 [adolescent health],12.4.2,"Out of the selected Peer Educators, numbers trained",2024-04-01,0.0,0.0
m12 [adolescent health],12.4.3,Number of Adolescent Health & Wellness Days organized,2024-04-01,0.0,0.0
m12 [adolescent health],12.4.4,Number of Adolescent Friendly Club Meetings organized,2024-04-01,0.0,0.0
m12 [adolescent health],12.1.1.a,Girls registered in AFHC,2024-05-01,0.0,0.0
m12 [adolescent health],12.1.1.b,Boys registered in AFHC,2024-05-01,0.0,0.0
m12 [adolescent health],12.1.2.a,"Out of Girls registered, Girls received clinical services",2024-05-01,0.0,0.0
m12 [adolescent health],12.1.2.b,"Out of Boys registered, Boys received clinical services",2024-05-01,0.0,0.0
m12 [adolescent health],12.1.3.a,"Out of Girls registered, Girls received counselling",2024-05-01,0.0,0.0
m12 [adolescent health],12.1.3.b,"Out of Boys registered, Boys received counselling",2024-05-01,0.0,0.0
m12 [adolescent health],12.2.1.a,Number of Girls (6th -12th class) provided 4/5 IFA tablets in schools,2024-05-01,0.0,0.0
m12 [adolescent health],12.2.1.b,Number of Boys (6th -12th class) provided 4/5 IFA tablets in schools,2024-05-01,0.0,0.0
m12 [adolescent health],12.2.2.a,Number of Girls (6th -12th class) provided albendazole in schools,2024-05-01,0.0,0.0
m12 [adolescent health],12.2.2.b,Number of Boys (6th -12th class) provided albendazole in schools,2024-05-01,0.0,0.0
m12 [adolescent health],12.2.3,Number of out of school adolescent girls (10-19 years) provided 4/5 IFA tablets at Anganwadi Centres,2024-05-01,0.0,0.0
m12 [adolescent health],12.2.4,Number of out of school adolescent girls (10-19 years) provided albendazole tablet at Anganwadi Centres,2024-05-01,0.0,0.0
m12 [adolescent health],12.3.1,Number of adolescent girls provided sanitary napkin packs by ASHA,2024-05-01,0.0,0.0
m12 [adolescent health],12.3.2,Number of sanitary napkin packs distributed free to ASHA (for her personal use),2024-05-01,0.0,0.0
m12 [adolescent health],12.3.3,Number of adolescent girls attended monthly meeting,2024-05-01,0.0,0.0
m12 [adolescent health],12.3.4,Number of adolescent girls provided sanitary napkin packs by State/UT supported Menstrual Hygiene Scheme (MHS),2024-05-01,0.0,0.0
m12 [adolescent health],12.4.1,Number of Peer Educators selected,2024-05-01,0.0,0.0
m12 [adolescent health],12.4.2,"Out of the selected Peer Educators, numbers trained",2024-05-01,0.0,0.0
m12 [adolescent health],12.4.3,Number of Adolescent Health & Wellness Days organized,2024-05-01,0.0,0.0
m12 [adolescent health],12.4.4,Number of Adolescent Friendly Club Meetings organized,2024-05-01,0.0,0.0
m12 [adolescent health],12.1.1.a,Girls registered in AFHC,2024-06-01,0.0,0.0
m12 [adolescent health],12.1.1.b,Boys registered in AFHC,2024-06-01,0.0,0.0
m12 [adolescent health],12.1.2.a,"Out of Girls registered, Girls received clinical services",2024-06-01,0.0,0.0
m12 [adolescent health],12.1.2.b,"Out of Boys registered, Boys received clinical services",2024-06-01,0.0,0.0
m12 [adolescent health],12.1.3.a,"Out of Girls registered, Girls received counselling",2024-06-01,0.0,0.0
m12 [adolescent health],12.1.3.b,"Out of Boys registered, Boys received counselling",2024-06-01,0.0,0.0
m12 [adolescent health],12.2.1.a,Number of Girls (6th -12th class) provided 4/5 IFA tablets in schools,2024-06-01,0.0,0.0
m12 [adolescent health],12.2.1.b,Number of Boys (6th -12th class) provided 4/5 IFA tablets in schools,2024-06-01,0.0,0.0
m12 [adolescent health],12.2.2.a,Number of Girls (6th -12th class) provided albendazole in schools,2024-06-01,0.0,0.0
m12 [adolescent health],12.2.2.b,Number of Boys (6th -12th class) provided albendazole in schools,2024-06-01,0.0,0.0
m12 [adolescent health],12.2.3,Number of out of school adolescent girls (10-19 years) provided 4/5 IFA tablets at Anganwadi Centres,2024-06-01,0.0,0.0
m12 [adolescent health],12.2.4,Number of out of school adolescent girls (10-19 years) provided albendazole tablet at Anganwadi Centres,2024-06-01,0.0,0.0
m12 [adolescent health],12.3.1,Number of adolescent girls provided sanitary napkin packs by ASHA,2024-06-01,0.0,0.0
m12 [adolescent health],12.3.2,Number of sanitary napkin packs distributed free to ASHA (for her personal use),2024-06-01,0.0,0.0
m12 [adolescent health],12.3.3,Number of adolescent girls attended monthly meeting,2024-06-01,0.0,0.0
m12 [adolescent health],12.3.4,Number of adolescent girls provided sanitary napkin packs by State/UT supported Menstrual Hygiene Scheme (MHS),2024-06-01,0.0,0.0
m12 [adolescent health],12.4.1,Number of Peer Educators selected,2024-06-01,0.0,0.0
m12 [adolescent health],12.4.2,"Out of the selected Peer Educators, numbers trained",2024-06-01,0.0,0.0
m12 [adolescent health],12.4.3,Number of Adolescent Health & Wellness Days organized,2024-06-01,0.0,0.0
m12 [adolescent health],12.4.4,Number of Adolescent Friendly Club Meetings organized,2024-06-01,0.0,0.0
m12 [adolescent health],12.1.1.a,Girls registered in AFHC,2024-07-01,0.0,0.0
m12 [adolescent health],12.1.1.b,Boys registered in AFHC,2024-07-01,0.0,0.0
m12 [adolescent health],12.1.2.a,"Out of Girls registered, Girls received clinical services",2024-07-01,0.0,0.0
m12 [adolescent health],12.1.2.b,"Out of Boys registered, Boys received clinical services",2024-07-01,0.0,0.0
m12 [adolescent health],12.1.3.a,"Out of Girls registered, Girls received counselling",2024-07-01,0.0,0.0
m12 [adolescent health],12.1.3.b,"Out of Boys registered, Boys received counselling",2024-07-01,0.0,0.0
m12 [adolescent health],12.2.1.a,Number of Girls (6th -12th class) provided 4/5 IFA tablets in schools,2024-07-01,0.0,0.0
m12 [adolescent health],12.2.1.b,Number of Boys (6th -12th class) provided 4/5 IFA tablets in schools,2024-07-01,0.0,0.0
m12 [adolescent health],12.2.2.a,Number of Girls (6th -12th class) provided albendazole in schools,2024-07-01,0.0,0.0
m12 [adolescent health],12.2.2.b,Number of Boys (6th -12th class) provided albendazole in schools,2024-07-01,0.0,0.0
m12 [adolescent health],12.2.3,Number of out of school adolescent girls (10-19 years) provided 4/5 IFA tablets at Anganwadi Centres,2024-07-01,0.0,0.0
m12 [adolescent health],12.2.4,Number of out of school adolescent girls (10-19 years) provided albendazole tablet at Anganwadi Centres,2024-07-01,0.0,0.0
m12 [adolescent health],12.3.1,Number of adolescent girls provided sanitary napkin packs by ASHA,2024-07-01,0.0,0.0
m12 [adolescent health],12.3.2,Number of sanitary napkin packs distributed free to ASHA (for her personal use),2024-07-01,0.0,0.0
m12 [adolescent health],12.3.3,Number of adolescent girls attended monthly meeting,2024-07-01,0.0,0.0
m12 [adolescent health],12.3.4,Number of adolescent girls provided sanitary napkin packs by State/UT supported Menstrual Hygiene Scheme (MHS),2024-07-01,0.0,0.0
m12 [adolescent health],12.4.1,Number of Peer Educators selected,2024-07-01,0.0,0.0
m12 [adolescent health],12.4.2,"Out of the selected Peer Educators, numbers trained",2024-07-01,0.0,0.0
m12 [adolescent health],12.4.3,Number of Adolescent Health & Wellness Days organized,2024-07-01,0.0,0.0
m12 [adolescent health],12.4.4,Number of Adolescent Friendly Club Meetings organized,2024-07-01,0.0,0.0
m12 [adolescent health],12.1.1.a,Girls registered in AFHC,2024-08-01,0.0,0.0
m12 [adolescent health],12.1.1.b,Boys registered in AFHC,2024-08-01,0.0,0.0
m12 [adolescent health],12.1.2.a,"Out of Girls registered, Girls received clinical services",2024-08-01,0.0,0.0
